gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,1024,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,145.6016,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,825.95,1022.64
gfx950,256,2048,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,180.6066,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1331.72,998.61
gfx950,256,4096,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,343.387,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1400.86,708.44
gfx950,256,8192,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,670.3004,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1435.29,550.65
gfx950,256,16384,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1263.3316,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1523.07,491.37
gfx950,256,32768,7168,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2526.7126,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1523.04,444.88
gfx950,256,1,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,103,8,6.882,flydsl_gemm2_abf16_wbf16_bf16_t16x256x128_split_k8_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0099,2.44,2440.52
gfx950,256,1,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,134,8,8.7573,flydsl_gemm2_abf16_wbf16_bf16_t32x128x64_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0146,3.83,3833.93
gfx950,256,1,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,194,8,12.7476,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0219,4.61,4608.22
gfx950,256,1,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,119,8,22.184,flydsl_gemm2_abf16_wbf16_bf16_t32x128x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0198,5.29,5295.31
gfx950,256,1,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,103,8,26.5479,flydsl_gemm2_abf16_wbf16_bf16_t16x256x128_split_k8_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0219,5.06,5056.92
gfx950,256,1,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,286,4,78.0769,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k4_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0173,6.02,6017.6
gfx950,256,16,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,7.3003,auto,0.0,36.77,2338.55
gfx950,256,16,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,11.2334,auto,0.0,47.79,3016.19
gfx950,256,16,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,176,4,14.7954,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0115,63.5,3994.29
gfx950,256,16,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,176,4,23.935,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0131,78.51,4927.18
gfx950,256,16,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,203,8,28.5135,flydsl_gemm2_abf16_wbf16_bf16_t48x128x128_split_k8_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0217,75.31,4725.55
gfx950,256,16,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,176,4,79.2288,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0175,94.87,5944.07
gfx950,256,32,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,7.079,auto,0.0,75.84,2453.32
gfx950,256,32,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,11.4,auto,0.0,94.19,3000.86
gfx950,256,32,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,2,17.3213,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0048,108.48,3433.57
gfx950,256,32,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,176,4,27.5303,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0135,136.51,4301.57
gfx950,256,32,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,203,8,33.8365,flydsl_gemm2_abf16_wbf16_bf16_t48x128x128_split_k8_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0218,126.93,3997.64
gfx950,256,32,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,176,4,82.9324,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0168,181.26,5692.85
gfx950,256,64,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,12.4356,auto,0.0,172.69,2803.66
gfx950,256,64,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,2,18.6886,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0048,201.09,3222.69
gfx950,256,64,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,2,30.8218,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0061,243.86,3874.1
gfx950,256,64,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,2,36.7821,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0062,233.54,3706.01
gfx950,256,64,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,286,4,97.8785,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k4_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0172,307.16,4847.65
gfx950,256,128,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,9.5917,auto,0.0,223.89,1995.11
gfx950,256,128,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,16.0441,auto,0.0,267.7,2254.78
gfx950,256,128,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,25.3581,auto,0.0,296.4,2434.52
gfx950,256,128,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,46.4994,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,323.28,2610.2
gfx950,256,128,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,51.0973,auto,0.0,336.22,2708.79
gfx950,256,128,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,9,4,131.5455,flydsl_gemm2_abf16_wbf16_bf16_t128x128x128_split_k4_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.017,457.1,3642.84
gfx950,256,256,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,280,1,12.7252,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,337.52,1689.23
gfx950,256,256,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,21.9273,auto,0.0,391.75,1769.36
gfx950,256,256,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,35.5211,auto,0.0,423.2,1822.85
gfx950,256,256,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,67.4176,auto,0.0,445.95,1858.64
gfx950,256,256,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,75.099,auto,0.0,457.53,1898.91
gfx950,256,256,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,26,4,207.8212,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k4_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0172,578.67,2351.23
gfx950,256,512,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3,1,18.1085,flydsl_gemm2_abf16_wbf16_bf16_t128x128x128_split_k1_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,474.36,1447.63
gfx950,256,512,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3,1,31.4793,flydsl_gemm2_abf16_wbf16_bf16_t128x128x128_split_k1_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,545.75,1399.02
gfx950,256,512,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3,1,53.4897,flydsl_gemm2_abf16_wbf16_bf16_t128x128x128_split_k1_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,562.07,1323.22
gfx950,256,512,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3,1,98.4178,flydsl_gemm2_abf16_wbf16_bf16_t128x128x128_split_k1_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,610.96,1353.1
gfx950,256,512,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3,1,122.3437,flydsl_gemm2_abf16_wbf16_bf16_t128x128x128_split_k1_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,561.69,1234.19
gfx950,256,512,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3,1,366.6769,flydsl_gemm2_abf16_wbf16_bf16_t128x128x128_split_k1_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,655.94,1384.08
gfx950,256,1024,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,20,1,25.3837,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,676.81,1404.51
gfx950,256,1024,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,46.4383,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,739.9,1174.16
gfx950,256,1024,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,72.7344,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,826.7,1138.9
gfx950,256,1024,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,132.1089,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,910.3,1127.08
gfx950,256,1024,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,149.1713,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,921.35,1124.69
gfx950,256,1024,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,482.3198,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,997.34,1130.49
gfx950,256,2048,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,32.55,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1055.6,1675.14
gfx950,256,2048,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,60.4033,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1137.68,1249.89
gfx950,256,2048,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,95.4106,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1260.44,1120.99
gfx950,256,2048,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,171.7077,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1400.74,1050.36
gfx950,256,2048,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,192.9439,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1424.65,1043.45
gfx950,256,2048,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,627.237,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1533.83,989.67
gfx950,256,4096,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,65.1781,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1054.33,1415.73
gfx950,256,4096,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,113.0718,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1215.5,1038.64
gfx950,256,4096,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,177.8346,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1352.48,872.66
gfx950,256,4096,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,326.7272,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1472.29,744.56
gfx950,256,4096,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,366.8778,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1498.47,731.68
gfx950,256,4096,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1246.8325,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1543.23,618.97
gfx950,256,8192,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,121.9167,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1127.32,1376.12
gfx950,256,8192,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,209.0267,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1315.04,963.16
gfx950,256,8192,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,337.4416,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1425.54,745.78
gfx950,256,8192,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,630.3348,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1526.29,585.56
gfx950,256,8192,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,713.5721,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1540.86,564.28
gfx950,256,8192,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2497.3336,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1540.96,429.96
gfx950,256,16384,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,236.8495,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1160.56,1345.86
gfx950,256,16384,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,402.8317,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1364.73,916.26
gfx950,256,16384,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,657.6327,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1462.93,676.06
gfx950,256,16384,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1244.7931,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1545.76,498.68
gfx950,256,16384,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1410.2403,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1559.33,475.87
gfx950,256,16384,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,5002.769,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1538.46,335.36
gfx950,256,32768,8192,1024,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,463.0824,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1187.17,1340.49
gfx950,256,32768,8192,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,791.1639,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1389.74,890.64
gfx950,256,32768,8192,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1300.2138,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1479.87,638.72
gfx950,256,32768,8192,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2489.0786,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1546.07,451.6
gfx950,256,32768,8192,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2825.562,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1556.52,427.51
gfx950,256,32768,8192,28672,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,10090.83,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1525.46,285.97
gfx950,256,1,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,134,8,32.691,flydsl_gemm2_abf16_wbf16_bf16_t32x128x64_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0223,5.13,5133.19
gfx950,256,16,10240,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,134,8,36.3724,flydsl_gemm2_abf16_wbf16_bf16_t32x128x64_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0212,73.8,4628.84
