gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,16384,16384,26624,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,9811.8509,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1456.77,232.55
gfx950,256,32768,16384,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1567.4338,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1402.94,813.48
gfx950,256,32768,16384,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2904.4945,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1514.22,508.31
gfx950,256,32768,16384,6656,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,4677.1636,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1528.03,369.47
gfx950,256,32768,16384,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,5762.8133,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1526.35,326.06
gfx950,256,32768,16384,13312,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,9939.0603,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1438.13,239.7
gfx950,256,32768,16384,26624,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,20923.7314,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1366.26,176.4
gfx950,256,1,26624,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,137,16,161.3276,flydsl_gemm2_abf16_wbf16_bf16_t32x256x128_split_k16_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0338,5.41,5408.26
gfx950,256,16,26624,16384,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,150.2708,auto,0.0,92.89,5814.78
gfx950,256,32,26624,16384,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,159.5509,auto,0.0,174.97,5485.19
gfx950,256,64,26624,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,253,2,184.9658,flydsl_gemm2_abf16_wbf16_bf16_t64x256x128_split_k2_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0074,301.86,4746.39
gfx950,256,128,26624,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3,1,224.7686,flydsl_gemm2_abf16_wbf16_bf16_t128x128x128_split_k1_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,496.82,3930.38
gfx950,256,256,26624,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,20,1,314.5993,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,709.91,2843.09
gfx950,256,512,26624,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,354.3556,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1260.53,2586.26
gfx950,256,1024,26624,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,656.6545,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1360.46,1462.71
gfx950,256,2048,26624,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1299.8911,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1374.5,806.66
gfx950,256,4096,26624,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2451.9553,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1457.37,499.49
gfx950,256,8192,26624,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,4861.9861,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1469.94,324.37
gfx950,256,16384,26624,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,9935.8309,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1438.6,229.64
gfx950,256,32768,26624,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,20992.3261,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1361.8,175.83
gfx950,256,1,53248,16384,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,300.7058,auto,0.0,5.8,5802.91
gfx950,256,16,53248,16384,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,291.4735,auto,0.0,95.78,5993.89
gfx950,256,32,53248,16384,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,310.0882,auto,0.0,180.06,5641.26
gfx950,256,64,53248,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,250,1,321.9447,flydsl_gemm2_abf16_wbf16_bf16_t64x256x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,346.86,5447.34
gfx950,256,128,53248,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,362.9834,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,615.29,4856.02
gfx950,256,256,53248,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,404.1413,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1105.25,4405.59
gfx950,256,512,53248,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,692.1352,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1290.72,2623.96
gfx950,256,1024,53248,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1298.7276,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1375.74,1453.3
gfx950,256,2048,53248,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2445.8219,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1461.03,830.0
gfx950,256,4096,53248,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,4796.6589,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1489.96,482.68
gfx950,256,8192,53248,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,9742.2812,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1467.18,296.2
gfx950,256,16384,53248,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,20953.6725,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1364.31,192.16
gfx950,256,32768,53248,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,39969.08,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1430.47,157.83
